code_name,n,k,d,p,overhead_ratio,P_corr,q_L,P_base,P_group,P_fallback,P_full_bound,threshold,advantage_margin,advantageous
"[[11,1,5]]",11,1,5,0.13,0.775,0.8367871440091981,0.16321285599080193,0.6947920446914665,0.9942847833185422,0.5,0.9136111521603283,1.233255879327353,-0.31964472716702463,False
"[[11,1,5]]",11,1,5,0.13,0.7875000000000001,0.8367871440091981,0.16321285599080193,0.6947920446914665,0.9942847833185422,0.5,0.9136111521603283,1.2419407798859965,-0.3283296277256682,False
"[[11,1,5]]",11,1,5,0.13,0.8,0.8367871440091981,0.16321285599080193,0.6947920446914665,0.9942847833185422,0.5,0.9136111521603283,1.2506256804446396,-0.33701452828431133,False
"[[11,1,5]]",11,1,5,0.13,0.8125,0.8367871440091981,0.16321285599080193,0.6947920446914665,0.9942847833185422,0.5,0.9136111521603283,1.259310581003283,-0.3456994288429547,False
"[[11,1,5]]",11,1,5,0.13,0.8250000000000001,0.8367871440091981,0.16321285599080193,0.6947920446914665,0.9942847833185422,0.5,0.9136111521603283,1.2679954815619265,-0.35438432940159825,False
"[[11,1,5]]",11,1,5,0.13,0.8375,0.8367871440091981,0.16321285599080193,0.6947920446914665,0.9942847833185422,0.5,0.9136111521603283,1.2766803821205697,-0.3630692299602414,False
"[[11,1,5]]",11,1,5,0.13,0.8500000000000001,0.8367871440091981,0.16321285599080193,0.6947920446914665,0.9942847833185422,0.5,0.9136111521603283,1.285365282679213,-0.37175413051888473,False
"[[11,1,5]]",11,1,5,0.13,0.8625,0.8367871440091981,0.16321285599080193,0.6947920446914665,0.9942847833185422,0.5,0.9136111521603283,1.2940501832378564,-0.3804390310775281,False
"[[11,1,5]]",11,1,5,0.13,0.875,0.8367871440091981,0.16321285599080193,0.6947920446914665,0.9942847833185422,0.5,0.9136111521603283,1.3027350837964997,-0.3891239316361714,False
"[[11,1,5]]",11,1,5,0.13,0.8875000000000001,0.8367871440091981,0.16321285599080193,0.6947920446914665,0.9942847833185422,0.5,0.9136111521603283,1.311419984355143,-0.3978088321948148,False
"[[11,1,5]]",11,1,5,0.13,0.9,0.8367871440091981,0.16321285599080193,0.6947920446914665,0.9942847833185422,0.5,0.9136111521603283,1.3201048849137862,-0.4064937327534579,False
