angle_separation_deg,epsilon_max_within_group_squared_overlap,overlap_group_0_squared,overlap_group_1_squared,P_ideal,P_full_bound_qL_0_01
15.822784810126583,0.925654958947964,0.925654958947964,0.925654958947964,0.6676139020144569,0.6659377629943124
14.835443037974684,0.9344415807996241,0.9344415807996241,0.934441580799624,0.6611705995214121,0.659558893526198
13.848101265822786,0.942712216381182,0.942712216381182,0.942712216381182,0.6548541064620785,0.6533055653974578
12.860759493670887,0.9504570426586701,0.9504570426586701,0.9504570426586701,0.6486882080571601,0.6472013259765885
11.873417721518988,0.9576668611018365,0.9576668611018365,0.9576668611018365,0.6426999268992446,0.6412729276302522
10.88607594936709,0.9643331086092406,0.9643331086092406,0.9643331086092406,0.6369199746990306,0.6355507749520404
9.89873417721519,0.9704478676786469,0.9704478676786469,0.9704478676786469,0.6313832120439442,0.6300693799235046
8.911392405063292,0.9760038758106445,0.9760038758106443,0.9760038758106445,0.6261290722903998,0.6248677815674959
7.924050632911393,0.9809945341343166,0.9809945341343166,0.9809945341343164,0.6212018742436722,0.6199898555012355
6.936708860759494,0.9854139152447187,0.9854139152447187,0.9854139152447184,0.6166509039233612,0.6154843948841275
5.949367088607595,0.98925677024286,0.9892567702428597,0.98925677024286,0.6125300902568709,0.6114047893543022
4.962025316455696,0.9925185349698187,0.9925185349698185,0.9925185349698187,0.6088970444114405,0.6078080739673262
3.9746835443037973,0.9951953354275934,0.9951953354275934,0.9951953354275934,0.6058112066366205,0.6047530945702542
2.9873417721518987,0.9972839923802532,0.9972839923802532,0.9972839923802528,0.6033308991018125,0.6022975901107943
2.0,0.9987820251299124,0.9987820251299124,0.998782025129912,0.601509279369865,0.6004941865761664
